variable,value,count
county_ansi,465270.0,1386
county_ansi,465271.0,198
county_ansi,465272.0,352
county_ansi,465273.0,946
county_ansi,465274.0,352
county_ansi,465275.0,154
county_ansi,465276.0,176
county_ansi,465277.0,176
county_ansi,465278.0,484
county_ansi,465279.0,682
county_ansi,465280.0,220
county_ansi,465281.0,88
county_ansi,465282.0,616
county_ansi,465283.0,220
county_ansi,465284.0,242
county_ansi,465285.0,968
county_ansi,465286.0,154
county_ansi,465287.0,220
county_ansi,465625.0,264
county_ansi,481811.0,480
county_ansi,481812.0,158
county_ansi,484969.0,672
county_ansi,484970.0,672
county_ansi,484971.0,432
county_ansi,484972.0,624
county_ansi,484973.0,552
county_ansi,484974.0,1200
county_ansi,484975.0,696
county_ansi,484976.0,672
county_ansi,484977.0,2136
county_ansi,484978.0,264
county_ansi,484979.0,336
county_ansi,484980.0,1224
county_ansi,484981.0,192
county_ansi,484982.0,168
county_ansi,484983.0,600
county_ansi,484984.0,696
county_ansi,484985.0,504
county_ansi,484986.0,120
county_ansi,484987.0,1632
county_ansi,484988.0,1488
county_ansi,484989.0,672
county_ansi,484990.0,912
county_ansi,484991.0,312
county_ansi,484992.0,2913
county_ansi,484993.0,312
county_ansi,484994.0,240
county_ansi,484995.0,1032
county_ansi,484996.0,600
county_ansi,484997.0,1032
county_ansi,484998.0,648
county_ansi,484999.0,1200
county_ansi,485000.0,216
county_ansi,485001.0,192
county_ansi,485002.0,72
county_ansi,485003.0,504
county_ansi,485004.0,360
county_ansi,485005.0,1080
county_ansi,485006.0,384
county_ansi,485007.0,456
county_ansi,485008.0,312
county_ansi,485009.0,600
county_ansi,485010.0,2510
county_ansi,485011.0,216
county_ansi,485012.0,720
county_ansi,485013.0,120
county_ansi,485014.0,1104
county_ansi,485015.0,240
county_ansi,485016.0,1200
county_ansi,485017.0,576
county_ansi,485018.0,312
county_ansi,485019.0,288
county_ansi,485020.0,1344
county_ansi,485021.0,792
county_ansi,485022.0,840
county_ansi,485023.0,864
county_ansi,485024.0,216
county_ansi,485025.0,960
county_ansi,485026.0,792
county_ansi,485027.0,1680
county_ansi,485028.0,456
county_ansi,485029.0,912
county_ansi,485030.0,792
county_ansi,485031.0,264
county_ansi,485032.0,288
county_ansi,485033.0,672
county_ansi,485034.0,648
county_ansi,485035.0,576
county_ansi,485036.0,672
county_ansi,485037.0,696
county_ansi,485038.0,720
county_ansi,485039.0,408
county_ansi,485040.0,432
county_ansi,485041.0,1944
county_ansi,485042.0,624
county_ansi,485043.0,672
county_ansi,485044.0,1752
county_ansi,485045.0,384
county_ansi,485046.0,456
county_ansi,485047.0,1560
county_ansi,485048.0,264
county_ansi,485049.0,1290
county_ansi,485050.0,504
county_ansi,485051.0,1227
county_ansi,485052.0,360
county_ansi,485053.0,456
county_ansi,485054.0,576
county_ansi,485055.0,72
county_ansi,485056.0,432
county_ansi,485057.0,552
county_ansi,485058.0,264
county_ansi,485059.0,360
county_ansi,485060.0,120
county_ansi,485061.0,696
county_ansi,485062.0,72
county_ansi,485063.0,696
county_ansi,485064.0,240
county_ansi,485065.0,565
county_ansi,485099.0,144
county_ansi,485135.0,240
county_ansi,485326.0,672
county_ansi,485327.0,288
county_ansi,485328.0,264
county_ansi,485358.0,312
county_ansi,516847.0,83
county_ansi,516848.0,71
county_ansi,516849.0,77
county_ansi,516850.0,62
county_ansi,516851.0,134
county_ansi,516852.0,65
county_ansi,516853.0,134
county_ansi,516854.0,328
county_ansi,516855.0,87
county_ansi,516856.0,237
county_ansi,516857.0,132
county_ansi,516858.0,50
county_ansi,516859.0,111
county_ansi,516860.0,292
county_ansi,516861.0,252
county_ansi,516862.0,60
county_ansi,516863.0,71
county_ansi,516864.0,154
county_ansi,516865.0,858
county_ansi,516866.0,35
county_ansi,516867.0,60
county_ansi,516868.0,132
county_ansi,516869.0,76
county_ansi,516870.0,214
county_ansi,516871.0,140
county_ansi,516872.0,101
county_ansi,516873.0,69
county_ansi,516874.0,58
county_ansi,516875.0,53
county_ansi,516876.0,452
county_ansi,516877.0,44
county_ansi,516878.0,43
county_ansi,516879.0,84
county_ansi,516880.0,1543
county_ansi,516881.0,86
county_ansi,516882.0,216
county_ansi,516883.0,239
county_ansi,516884.0,48
county_ansi,516885.0,48
county_ansi,516886.0,75
county_ansi,516887.0,116
county_ansi,516888.0,158
county_ansi,516889.0,113
county_ansi,516890.0,53
county_ansi,516891.0,154
county_ansi,516892.0,55
county_ansi,516893.0,314
county_ansi,516894.0,150
county_ansi,516895.0,105
county_ansi,516896.0,111
county_ansi,516897.0,235
county_ansi,516898.0,104
county_ansi,516899.0,31
county_ansi,516900.0,247
county_ansi,516901.0,71
county_ansi,516902.0,3585
county_ansi,516903.0,199
county_ansi,516904.0,158
county_ansi,516905.0,546
county_ansi,516906.0,122
county_ansi,516907.0,155
county_ansi,516908.0,67
county_ansi,516909.0,239
county_ansi,516910.0,87
county_ansi,516911.0,62
county_ansi,516912.0,77
county_ansi,516913.0,144
county_ansi,516914.0,74
county_ansi,516915.0,97
county_ansi,516916.0,52
county_ansi,516917.0,103
county_ansi,516918.0,36
county_ansi,516919.0,237
county_ansi,516920.0,75
county_ansi,516921.0,87
county_ansi,516922.0,137
county_ansi,516923.0,68
county_ansi,516924.0,84
county_ansi,516925.0,281
county_ansi,516926.0,80
county_ansi,516927.0,43
county_ansi,516928.0,104
county_ansi,516929.0,35
county_ansi,516930.0,310
county_ansi,516931.0,58
county_ansi,516932.0,54
county_ansi,516933.0,100
county_ansi,516934.0,84
county_ansi,516935.0,126
county_ansi,516936.0,134
county_ansi,516937.0,32
county_ansi,516938.0,100
county_ansi,516939.0,205
county_ansi,516940.0,62
county_ansi,516941.0,140
county_ansi,516942.0,67
county_ansi,516943.0,170
county_ansi,516944.0,258
county_ansi,516945.0,60
county_ansi,516946.0,276
county_ansi,516947.0,96
county_ansi,516948.0,75
county_ansi,516949.0,100
county_ansi,516950.0,77
county_ansi,516951.0,238
county_ansi,516952.0,183
county_ansi,516953.0,73
county_ansi,516954.0,78
county_ansi,516955.0,103
county_ansi,516956.0,64
county_ansi,516957.0,81
county_ansi,516958.0,63
county_ansi,516959.0,76
county_ansi,516960.0,753
county_ansi,516961.0,72
county_ansi,516962.0,89
county_ansi,516963.0,69
county_ansi,516964.0,162
county_ansi,516965.0,39
county_ansi,516966.0,107
county_ansi,558027.0,3549
county_ansi,558039.0,312
county_ansi,558049.0,338
county_ansi,558059.0,1690
county_ansi,558065.0,975
county_ansi,558077.0,767
county_ansi,558083.0,1040
county_ansi,558088.0,364
county_ansi,558097.0,585
county_ansi,558108.0,676
county_ansi,558113.0,4589
county_ansi,558114.0,1131
county_ansi,558125.0,234
county_ansi,558389.0,741
county_ansi,558397.0,403
county_ansi,558403.0,988
county_ansi,558414.0,390
county_ansi,558424.0,663
county_ansi,558436.0,546
county_ansi,558445.0,455
county_ansi,558453.0,1092
county_ansi,558458.0,1989
county_ansi,558468.0,1625
county_ansi,558477.0,273
county_ansi,558488.0,208
county_ansi,558495.0,351
county_ansi,558505.0,351
county_ansi,558515.0,286
county_ansi,558521.0,507
county_ansi,558530.0,4147
county_ansi,558534.0,247
county_ansi,558542.0,338
county_ansi,558551.0,754
county_ansi,558557.0,351
county_ansi,558567.0,468
county_ansi,558576.0,858
county_ansi,558582.0,533
county_ansi,558592.0,429
county_ansi,559449.0,390
county_ansi,559460.0,1495
county_ansi,559472.0,260
county_ansi,559481.0,325
county_ansi,559489.0,533
county_ansi,559500.0,1118
county_ansi,559509.0,234
county_ansi,559517.0,1222
county_ansi,559528.0,403
county_ansi,559538.0,741
county_ansi,559548.0,975
county_ansi,559557.0,559
county_ansi,559567.0,546
county_ansi,559570.0,390
county_ansi,559578.0,247
county_ansi,559584.0,481
county_ansi,559594.0,429
county_ansi,581286.0,176
county_ansi,581287.0,536
county_ansi,581288.0,358
county_ansi,581289.0,168
county_ansi,581290.0,308
county_ansi,581291.0,264
county_ansi,581292.0,152
county_ansi,581293.0,152
county_ansi,581294.0,288
county_ansi,581295.0,488
county_ansi,581296.0,152
county_ansi,581297.0,80
county_ansi,581298.0,256
county_ansi,581299.0,232
county_ansi,581300.0,344
county_ansi,581301.0,300
county_ansi,606927.0,715
county_ansi,606928.0,649
county_ansi,606929.0,1892
county_ansi,606930.0,77
county_ansi,606931.0,2640
county_ansi,606932.0,440
county_ansi,606933.0,1826
county_ansi,606934.0,616
county_ansi,606935.0,5214
county_ansi,606936.0,11
county_ansi,606937.0,2321
county_ansi,606938.0,1573
county_ansi,606939.0,3278
county_ansi,606940.0,2662
county_ansi,659447.0,1280
county_ansi,659448.0,480
county_ansi,659449.0,630
county_ansi,659450.0,270
county_ansi,659451.0,230
county_ansi,659452.0,540
county_ansi,659453.0,320
county_ansi,659454.0,380
county_ansi,659455.0,340
county_ansi,659456.0,730
county_ansi,659457.0,250
county_ansi,659458.0,230
county_ansi,659459.0,580
county_ansi,659460.0,290
county_ansi,659461.0,130
county_ansi,659462.0,290
county_ansi,659463.0,640
county_ansi,659464.0,1400
county_ansi,659465.0,220
county_ansi,659466.0,370
county_ansi,659467.0,330
county_ansi,659468.0,370
county_ansi,659469.0,400
county_ansi,659470.0,400
county_ansi,659471.0,230
county_ansi,659472.0,4220
county_ansi,659473.0,270
county_ansi,659474.0,380
county_ansi,659475.0,190
county_ansi,659476.0,780
county_ansi,659477.0,280
county_ansi,659478.0,200
county_ansi,659479.0,480
county_ansi,659480.0,390
county_ansi,659481.0,220
county_ansi,659482.0,290
county_ansi,659483.0,170
county_ansi,659484.0,190
county_ansi,659485.0,270
county_ansi,659486.0,200
county_ansi,659487.0,330
county_ansi,659488.0,190
county_ansi,659489.0,610
county_ansi,659490.0,370
county_ansi,659491.0,280
county_ansi,659492.0,300
county_ansi,659493.0,250
county_ansi,659494.0,480
county_ansi,659495.0,400
county_ansi,659496.0,290
county_ansi,659497.0,280
county_ansi,659498.0,400
county_ansi,659499.0,330
county_ansi,659500.0,840
county_ansi,659501.0,910
county_ansi,659502.0,310
county_ansi,659503.0,480
county_ansi,659504.0,220
county_ansi,659505.0,820
county_ansi,659506.0,310
county_ansi,659507.0,1720
county_ansi,659508.0,210
county_ansi,659509.0,430
county_ansi,659510.0,380
county_ansi,659511.0,310
county_ansi,659512.0,240
county_ansi,659513.0,440
county_ansi,659514.0,470
county_ansi,659515.0,350
county_ansi,659516.0,250
county_ansi,659517.0,990
county_ansi,659518.0,260
county_ansi,659519.0,260
county_ansi,659520.0,300
county_ansi,659521.0,400
county_ansi,659522.0,200
county_ansi,659523.0,330
county_ansi,659524.0,250
county_ansi,659525.0,220
county_ansi,659526.0,880
county_ansi,659527.0,210
county_ansi,659528.0,320
county_ansi,659529.0,490
county_ansi,659530.0,430
county_ansi,659531.0,300
county_ansi,662850.0,1760
county_ansi,663198.0,540
county_ansi,695726.0,133
county_ansi,695727.0,146
county_ansi,695728.0,140
county_ansi,695729.0,35
county_ansi,695730.0,195
county_ansi,695731.0,70
county_ansi,695732.0,98
county_ansi,695733.0,105
county_ansi,695734.0,91
county_ansi,695735.0,70
county_ansi,695736.0,161
county_ansi,695737.0,98
county_ansi,695738.0,131
county_ansi,695739.0,133
county_ansi,695740.0,119
county_ansi,695741.0,280
county_ansi,695742.0,245
county_ansi,695743.0,98
county_ansi,695744.0,153
county_ansi,695745.0,91
county_ansi,695746.0,84
county_ansi,695747.0,413
county_ansi,695748.0,770
county_ansi,695749.0,112
county_ansi,695750.0,87
county_ansi,695751.0,35
county_ansi,695752.0,196
county_ansi,695753.0,217
county_ansi,695754.0,119
county_ansi,695755.0,84
county_ansi,695756.0,147
county_ansi,695757.0,259
county_ansi,695758.0,98
county_ansi,695759.0,126
county_ansi,695760.0,161
county_ansi,695761.0,294
county_ansi,695762.0,182
county_ansi,695763.0,133
county_ansi,695764.0,265
county_ansi,695765.0,126
county_ansi,695766.0,217
county_ansi,695767.0,147
county_ansi,695768.0,294
county_ansi,695769.0,154
county_ansi,695770.0,168
county_ansi,695771.0,181
county_ansi,695772.0,189
county_ansi,695773.0,112
county_ansi,695774.0,56
county_ansi,695775.0,147
county_ansi,695776.0,168
county_ansi,695777.0,224
county_ansi,695778.0,112
county_ansi,695779.0,105
county_ansi,695780.0,70
county_ansi,695781.0,350
county_ansi,695782.0,161
county_ansi,695783.0,70
county_ansi,695784.0,161
county_ansi,695785.0,126
county_ansi,695786.0,105
county_ansi,695787.0,119
county_ansi,695788.0,147
county_ansi,695789.0,140
county_ansi,695790.0,168
county_ansi,695791.0,98
county_ansi,695792.0,84
county_ansi,695793.0,140
county_ansi,695794.0,140
county_ansi,695795.0,154
county_ansi,695796.0,133
county_ansi,695797.0,154
county_ansi,695798.0,119
county_ansi,695799.0,63
county_ansi,695800.0,83
county_ansi,695801.0,77
county_ansi,695802.0,182
county_ansi,695803.0,196
county_ansi,711755.0,119
county_ansi,711756.0,175
county_ansi,711757.0,105
county_ansi,711758.0,175
county_ansi,758456.0,65
county_ansi,758457.0,32
county_ansi,758458.0,85
county_ansi,758459.0,85
county_ansi,758460.0,45
county_ansi,758461.0,77
county_ansi,758462.0,41
county_ansi,758463.0,43
county_ansi,758464.0,494
county_ansi,758465.0,131
county_ansi,758466.0,120
county_ansi,758467.0,55
county_ansi,758468.0,126
county_ansi,758469.0,109
county_ansi,758470.0,168
county_ansi,758471.0,55
county_ansi,758472.0,33
county_ansi,758473.0,226
county_ansi,758474.0,47
county_ansi,758475.0,54
county_ansi,758476.0,135
county_ansi,758477.0,32
county_ansi,758478.0,397
county_ansi,758479.0,38
county_ansi,758480.0,144
county_ansi,758481.0,55
county_ansi,758482.0,41
county_ansi,758483.0,41
county_ansi,758484.0,60
county_ansi,758485.0,35
county_ansi,758486.0,42
county_ansi,758487.0,44
county_ansi,758488.0,62
county_ansi,758489.0,74
county_ansi,758490.0,255
county_ansi,758491.0,81
county_ansi,758492.0,41
county_ansi,758493.0,394
county_ansi,758494.0,50
county_ansi,758495.0,35
county_ansi,758496.0,50
county_ansi,758497.0,54
county_ansi,758498.0,29
county_ansi,758499.0,46
county_ansi,758500.0,102
county_ansi,758501.0,48
county_ansi,758502.0,916
county_ansi,758503.0,241
county_ansi,758504.0,287
county_ansi,758505.0,56
county_ansi,758506.0,31
county_ansi,758507.0,79
county_ansi,758508.0,76
county_ansi,758509.0,99
county_ansi,758510.0,36
county_ansi,758511.0,103
county_ansi,758512.0,60
county_ansi,758513.0,58
county_ansi,758514.0,58
county_ansi,758515.0,39
county_ansi,758516.0,45
county_ansi,758517.0,88
county_ansi,758518.0,66
county_ansi,758519.0,20
county_ansi,758520.0,63
county_ansi,758521.0,37
county_ansi,758522.0,52
county_ansi,758523.0,40
county_ansi,758524.0,47
county_ansi,758525.0,54
county_ansi,758526.0,77
county_ansi,758527.0,124
county_ansi,758528.0,80
county_ansi,758529.0,42
county_ansi,758530.0,57
county_ansi,758531.0,51
county_ansi,758532.0,60
county_ansi,758533.0,88
county_ansi,758534.0,86
county_ansi,758535.0,105
county_ansi,758536.0,66
county_ansi,758537.0,156
county_ansi,758538.0,72
county_ansi,758539.0,44
county_ansi,758540.0,38
county_ansi,758541.0,39
county_ansi,758542.0,72
county_ansi,758543.0,68
county_ansi,758544.0,57
county_ansi,758545.0,37
county_ansi,758546.0,678
county_ansi,758547.0,44
county_ansi,758548.0,115
county_ansi,758549.0,3320
county_ansi,758550.0,70
county_ansi,758551.0,21
county_ansi,758552.0,32
county_ansi,758553.0,88
county_ansi,758554.0,38
county_ansi,758555.0,32
county_ansi,758556.0,103
county_ansi,758557.0,90
county_ansi,758558.0,61
county_ansi,758559.0,113
county_ansi,758560.0,53
county_ansi,758561.0,86
county_ansi,758562.0,114
county_ansi,758563.0,68
county_ansi,758564.0,44
county_ansi,758565.0,65
county_ansi,758566.0,30
county_ansi,758567.0,50
county_ansi,765805.0,72
county_ansi,765806.0,72
county_ansi,767557.0,1110
county_ansi,793926.0,185
county_ansi,835823.0,124
county_ansi,835824.0,64
county_ansi,835825.0,16
county_ansi,835826.0,16
county_ansi,835827.0,16
county_ansi,835828.0,56
county_ansi,835829.0,24
county_ansi,835830.0,24
county_ansi,835831.0,128
county_ansi,835832.0,56
county_ansi,835833.0,56
county_ansi,835834.0,128
county_ansi,835835.0,64
county_ansi,835836.0,32
county_ansi,835837.0,92
county_ansi,835838.0,48
county_ansi,835839.0,56
county_ansi,835840.0,40
county_ansi,835841.0,40
county_ansi,835842.0,136
county_ansi,835843.0,64
county_ansi,835844.0,56
county_ansi,835845.0,92
county_ansi,835846.0,24
county_ansi,835847.0,60
county_ansi,835848.0,152
county_ansi,835849.0,924
county_ansi,835850.0,28
county_ansi,835851.0,48
county_ansi,835852.0,28
county_ansi,835853.0,32
county_ansi,835854.0,44
county_ansi,835855.0,52
county_ansi,835856.0,28
county_ansi,835857.0,24
county_ansi,835858.0,28
county_ansi,835859.0,16
county_ansi,835860.0,32
county_ansi,835861.0,120
county_ansi,835862.0,56
county_ansi,835863.0,44
county_ansi,835864.0,24
county_ansi,835865.0,28
county_ansi,835866.0,64
county_ansi,835867.0,16
county_ansi,835868.0,44
county_ansi,835869.0,52
county_ansi,835870.0,36
county_ansi,835871.0,56
county_ansi,835872.0,56
county_ansi,835873.0,24
county_ansi,835874.0,32
county_ansi,835875.0,44
county_ansi,835876.0,804
county_ansi,835877.0,108
county_ansi,835878.0,16
county_ansi,835879.0,16
county_ansi,835880.0,100
county_ansi,835881.0,16
county_ansi,835882.0,72
county_ansi,835883.0,48
county_ansi,835884.0,36
county_ansi,835885.0,48
county_ansi,835886.0,44
county_ansi,835887.0,64
county_ansi,835888.0,32
county_ansi,835889.0,24
county_ansi,835890.0,64
county_ansi,835891.0,32
county_ansi,835892.0,136
county_ansi,835893.0,36
county_ansi,835894.0,64
county_ansi,835895.0,72
county_ansi,835896.0,16
county_ansi,835897.0,60
county_ansi,835898.0,220
county_ansi,835899.0,80
county_ansi,835900.0,132
county_ansi,835901.0,76
county_ansi,835902.0,44
county_ansi,835903.0,36
county_ansi,835904.0,20
county_ansi,835905.0,72
county_ansi,835906.0,40
county_ansi,835907.0,16
county_ansi,835908.0,48
county_ansi,835909.0,40
county_ansi,835910.0,72
county_ansi,835911.0,56
county_ansi,835912.0,32
county_ansi,835913.0,20
county_ansi,835914.0,60
county_ansi,835991.0,48
county_ansi,857664.0,252
county_ansi,858608.0,3108
county_ansi,858615.0,66
county_ansi,858638.0,114
county_ansi,858640.0,36
county_ansi,858641.0,36
county_ansi,858642.0,96
county_ansi,858643.0,240
county_ansi,858644.0,78
county_ansi,858645.0,246
county_ansi,858646.0,42
county_ansi,863219.0,162
county_ansi,863310.0,90
county_ansi,863368.0,66
county_ansi,863599.0,198
county_ansi,863600.0,6354
county_ansi,863992.0,42
county_ansi,873174.0,80
county_ansi,873175.0,95
county_ansi,873176.0,135
county_ansi,873177.0,233
county_ansi,873178.0,210
county_ansi,873179.0,250
county_ansi,873180.0,189
county_ansi,873181.0,205
county_ansi,873182.0,135
county_ansi,873183.0,85
county_ansi,915980.0,280
county_ansi,929104.0,328
county_ansi,929106.0,48
county_ansi,929107.0,496
county_ansi,929108.0,48
county_ansi,929109.0,960
county_ansi,929110.0,96
county_ansi,929111.0,40
county_ansi,929112.0,128
county_ansi,929113.0,688
county_ansi,929114.0,224
county_ansi,929115.0,48
county_ansi,929116.0,176
county_ansi,929117.0,152
county_ansi,933051.0,200
county_ansi,933052.0,328
county_ansi,933053.0,296
county_ansi,933054.0,32
county_ansi,933055.0,16
county_ansi,933056.0,288
county_ansi,933057.0,96
county_ansi,933322.0,720
county_ansi,936829.0,328
county_ansi,936844.0,616
county_ansi,974099.0,2536
county_ansi,974100.0,444
county_ansi,974101.0,12904
county_ansi,974102.0,1269
county_ansi,974103.0,440
county_ansi,974104.0,5353
county_ansi,974105.0,1030
county_ansi,974106.0,792
county_ansi,974107.0,248
county_ansi,974108.0,457
county_ansi,974109.0,1000
county_ansi,974110.0,464
county_ansi,974111.0,440
county_ansi,974112.0,1768
county_ansi,974113.0,34317
county_ansi,974114.0,336
county_ansi,974115.0,587
county_ansi,974116.0,336
county_ansi,974117.0,424
county_ansi,974118.0,477
county_ansi,974119.0,88
county_ansi,974120.0,944
county_ansi,974121.0,552
county_ansi,974122.0,23698
county_ansi,974123.0,608
county_ansi,974124.0,405
county_ansi,974125.0,832
county_ansi,974126.0,7308
county_ansi,974127.0,336
county_ansi,974128.0,9616
county_ansi,974129.0,16288
county_ansi,974130.0,1680
county_ansi,974131.0,1684
county_ansi,974132.0,3296
county_ansi,974133.0,744
county_ansi,974134.0,2889
county_ansi,974135.0,560
county_ansi,974136.0,880
county_ansi,974137.0,686
county_ansi,974138.0,688
county_ansi,974139.0,17478
county_ansi,974140.0,944
county_ansi,974141.0,3918
county_ansi,974142.0,2493
county_ansi,974143.0,1764
county_ansi,974144.0,816
county_ansi,974145.0,588
county_ansi,974146.0,209
county_ansi,974147.0,594
county_ansi,974148.0,1020
county_ansi,974149.0,22092
county_ansi,974150.0,563
county_ansi,974151.0,328
county_ansi,974152.0,576
county_ansi,974153.0,1304
county_ansi,974154.0,168
county_ansi,974155.0,470
county_ansi,974156.0,603
county_ansi,974157.0,10439
county_ansi,974158.0,320
county_ansi,974159.0,252
county_ansi,977309.0,3240
county_ansi,1008531.0,740
county_ansi,1008532.0,200
county_ansi,1008533.0,105
county_ansi,1008534.0,234
county_ansi,1008535.0,354
county_ansi,1008536.0,394
county_ansi,1008538.0,2025
county_ansi,1008539.0,660
county_ansi,1008540.0,1030
county_ansi,1008541.0,420
county_ansi,1008542.0,210
county_ansi,1008543.0,830
county_ansi,1008544.0,375
county_ansi,1008545.0,320
county_ansi,1008546.0,180
county_ansi,1008547.0,420
county_ansi,1008548.0,910
county_ansi,1008549.0,310
county_ansi,1008550.0,1430
county_ansi,1008551.0,498
county_ansi,1008552.0,2100
county_ansi,1008553.0,360
county_ansi,1008554.0,1070
county_ansi,1008555.0,80
county_ansi,1008556.0,300
county_ansi,1008557.0,233
county_ansi,1008558.0,3380
county_ansi,1008559.0,529
county_ansi,1008560.0,370
county_ansi,1008561.0,610
county_ansi,1008562.0,730
county_ansi,1008563.0,300
county_ansi,1008564.0,208
county_ansi,1008565.0,580
county_ansi,1008566.0,349
county_ansi,1008567.0,225
county_ansi,1008568.0,469
county_ansi,1008569.0,550
county_ansi,1008570.0,4049
county_ansi,1008571.0,180
county_ansi,1008572.0,280
county_ansi,1008573.0,630
county_ansi,1008574.0,590
county_ansi,1008575.0,468
county_ansi,1008576.0,990
county_ansi,1008577.0,220
county_ansi,1008578.0,1139
county_ansi,1008579.0,170
county_ansi,1008580.0,440
county_ansi,1008581.0,369
county_ansi,1008582.0,300
county_ansi,1008583.0,820
county_ansi,1008584.0,426
county_ansi,1008585.0,235
county_ansi,1008586.0,469
county_ansi,1008587.0,610
county_ansi,1008588.0,100
county_ansi,1008589.0,300
county_ansi,1008590.0,1081
county_ansi,1008591.0,240
county_ansi,1008592.0,5420
county_ansi,1008593.0,280
county_ansi,1008594.0,550
county_ansi,1008595.0,689
county_ansi,1008596.0,519
county_ansi,1008597.0,255
county_ansi,1008598.0,220
county_ansi,1023355.0,229
county_ansi,1025822.0,189
county_ansi,1025833.0,370
county_ansi,1025834.0,240
county_ansi,1025836.0,340
county_ansi,1025841.0,164
county_ansi,1025844.0,460
county_ansi,1026123.0,520
county_ansi,1026124.0,1700
county_ansi,1026125.0,234
county_ansi,1026126.0,139
county_ansi,1026127.0,329
county_ansi,1026128.0,660
county_ansi,1026129.0,429
county_ansi,1026130.0,910
county_ansi,1026131.0,514
county_ansi,1026132.0,394
county_ansi,1026133.0,349
county_ansi,1026327.0,775
county_ansi,1026328.0,274
county_ansi,1026329.0,965
county_ansi,1026330.0,214
county_ansi,1026331.0,134
county_ansi,1026332.0,152
county_ansi,1026333.0,510
county_ansi,1026334.0,289
county_ansi,1026335.0,95
county_ansi,1026336.0,390
county_ansi,1026337.0,690
county_ansi,1026338.0,153
county_ansi,1026339.0,649
county_ansi,1026340.0,550
county_ansi,1026341.0,570
county_ansi,1034203.0,7
county_ansi,1034204.0,42
county_ansi,1034205.0,49
county_ansi,1034206.0,42
county_ansi,1034207.0,126
county_ansi,1034208.0,42
county_ansi,1034209.0,28
county_ansi,1034210.0,7
county_ansi,1034211.0,42
county_ansi,1034212.0,42
county_ansi,1034213.0,21
county_ansi,1034214.0,14
county_ansi,1034215.0,28
county_ansi,1034216.0,28
county_ansi,1034217.0,7
county_ansi,1034218.0,189
county_ansi,1034219.0,35
county_ansi,1034220.0,35
county_ansi,1034221.0,84
county_ansi,1034222.0,14
county_ansi,1034223.0,42
county_ansi,1034224.0,84
county_ansi,1034225.0,105
county_ansi,1034226.0,266
county_ansi,1034227.0,35
county_ansi,1034228.0,35
county_ansi,1034229.0,35
county_ansi,1034230.0,56
county_ansi,1034231.0,189
county_ansi,1034232.0,21
county_ansi,1034233.0,98
county_ansi,1034234.0,28
county_ansi,1034235.0,42
county_ansi,1035299.0,77
county_ansi,1035300.0,28
county_ansi,1035301.0,28
county_ansi,1035302.0,105
county_ansi,1035303.0,35
county_ansi,1035304.0,7
county_ansi,1035305.0,56
county_ansi,1035306.0,105
county_ansi,1035307.0,63
county_ansi,1035614.0,266
county_ansi,1035615.0,35
county_ansi,1035616.0,21
county_ansi,1035617.0,7
county_ansi,1035618.0,56
county_ansi,1035619.0,28
county_ansi,1035620.0,35
county_ansi,1035621.0,28
county_ansi,1035622.0,21
county_ansi,1035623.0,84
county_ansi,1035896.0,21
county_ansi,1065575.0,1610
county_ansi,1065576.0,6532
county_ansi,1074014.0,529
county_ansi,1074015.0,2024
county_ansi,1074016.0,1035
county_ansi,1074017.0,2392
county_ansi,1074018.0,1288
county_ansi,1074019.0,897
county_ansi,1074020.0,736
county_ansi,1074021.0,6486
county_ansi,1074022.0,529
county_ansi,1074023.0,644
county_ansi,1074024.0,2070
county_ansi,1074025.0,3841
county_ansi,1074026.0,805
county_ansi,1074027.0,2047
county_ansi,1074028.0,575
county_ansi,1074029.0,851
county_ansi,1074030.0,22425
county_ansi,1074031.0,989
county_ansi,1074032.0,759
county_ansi,1074033.0,3496
county_ansi,1074034.0,1426
county_ansi,1074035.0,2277
county_ansi,1074036.0,575
county_ansi,1074037.0,18883
county_ansi,1074038.0,828
county_ansi,1074039.0,575
county_ansi,1074040.0,1794
county_ansi,1074041.0,3358
county_ansi,1074042.0,805
county_ansi,1074043.0,12788
county_ansi,1074044.0,1380
county_ansi,1074045.0,483
county_ansi,1074046.0,368
county_ansi,1074047.0,529
county_ansi,1074048.0,713
county_ansi,1074049.0,598
county_ansi,1074050.0,391
county_ansi,1074051.0,1058
county_ansi,1074052.0,690
county_ansi,1074053.0,1633
county_ansi,1074054.0,1173
county_ansi,1074055.0,3657
county_ansi,1074056.0,1932
county_ansi,1074057.0,2208
county_ansi,1074058.0,874
county_ansi,1074059.0,4324
county_ansi,1074060.0,7636
county_ansi,1074061.0,621
county_ansi,1074062.0,4876
county_ansi,1074063.0,1495
county_ansi,1074064.0,2691
county_ansi,1074065.0,621
county_ansi,1074066.0,828
county_ansi,1074067.0,1955
county_ansi,1074068.0,460
county_ansi,1074069.0,8280
county_ansi,1074070.0,299
county_ansi,1074071.0,759
county_ansi,1074072.0,1564
county_ansi,1074073.0,437
county_ansi,1074074.0,828
county_ansi,1074075.0,368
county_ansi,1074076.0,759
county_ansi,1074077.0,966
county_ansi,1074078.0,506
county_ansi,1074079.0,2990
county_ansi,1074080.0,966
county_ansi,1074081.0,552
county_ansi,1074082.0,1955
county_ansi,1074083.0,1495
county_ansi,1074084.0,1334
county_ansi,1074085.0,1771
county_ansi,1074086.0,1173
county_ansi,1074087.0,805
